timestamp,temp_c,dewpoint_c,slp_hpa,wind_dir_deg,wind_speed_ms
2023-07-18T03:00,22.2,11.7,1013.6,260.0,2.6
2023-07-18T04:00,21.1,12.2,1014.1,250.0,2.6
2023-07-18T05:00,20.6,12.2,1014.2,290.0,2.6
2023-07-18T06:00,20.0,12.8,1014.2,310.0,2.6
2023-07-18T07:00,18.9,12.8,1013.9,300.0,2.6
2023-07-18T08:00,18.3,12.8,1013.5,320.0,2.1
2023-07-18T09:00,17.2,12.2,1013.6,360.0,3.1
2023-07-18T10:00,17.2,12.2,1014.4,340.0,2.6
2023-07-18T11:00,17.2,12.2,1015.0,290.0,1.5
2023-07-18T12:00,18.9,13.3,1015.6,300.0,1.5
2023-07-18T13:00,21.1,13.3,1015.7,350.0,2.1
2023-07-18T14:00,22.2,12.8,1015.6,20.0,3.1
2023-07-18T15:00,23.3,12.8,1015.0,20.0,2.1
2023-07-18T16:00,24.4,12.2,1015.3,0.0,0.0
2023-07-18T17:00,24.4,12.2,1015.4,250.0,3.1
2023-07-18T18:00,26.1,11.7,1014.9,,1.5
2023-07-18T19:00,26.1,12.2,1014.9,240.0,2.1
2023-07-18T20:00,25.6,13.9,1014.7,120.0,3.6
2023-07-18T21:00,25.0,13.9,1014.5,80.0,3.6
2023-07-18T22:00,26.1,14.4,1014.3,60.0,2.1
2023-07-18T23:00,26.1,13.9,1014.1,50.0,3.6
2023-07-19T00:00,24.4,12.8,1014.2,80.0,4.1
2023-07-19T01:00,23.3,12.8,1014.3,100.0,3.6
2023-07-19T02:00,21.7,12.2,1014.8,100.0,3.1
2023-07-19T03:00,21.7,11.1,1015.8,110.0,2.1
2023-07-19T04:00,20.6,11.1,1016.3,120.0,2.1
2023-07-19T05:00,20.6,11.7,1016.8,0.0,0.0
2023-07-19T06:00,19.4,12.2,1016.6,0.0,0.0
2023-07-19T07:00,18.3,12.8,1016.5,280.0,1.5
2023-07-19T08:00,17.8,12.8,1016.2,280.0,1.5
2023-07-19T09:00,17.8,12.8,1016.3,0.0,0.0
2023-07-19T10:00,17.8,12.8,1016.2,0.0,0.0
2023-07-19T11:00,18.3,12.8,1016.8,0.0,0.0
2023-07-19T12:00,20.0,13.9,1017.1,0.0,0.0
2023-07-19T13:00,21.7,12.8,1017.6,100.0,2.6
2023-07-19T14:00,23.9,12.2,1017.4,90.0,2.1
2023-07-19T15:00,25.0,12.8,1017.6,140.0,3.6
2023-07-19T16:00,26.1,12.2,1017.4,0.0,0.0
2023-07-19T17:00,27.2,13.9,1017.3,60.0,2.6
2023-07-19T18:00,28.3,15.0,1016.9,120.0,2.1
2023-07-19T19:00,28.3,14.4,1016.7,230.0,2.6
2023-07-19T20:00,28.9,15.0,1016.2,190.0,3.1
2023-07-19T21:00,28.9,13.9,1015.7,260.0,2.6
2023-07-19T22:00,29.4,11.7,1015.3,220.0,2.1
2023-07-19T23:00,29.4,12.8,1015.0,230.0,3.1
2023-07-20T00:00,28.3,12.2,1015.1,240.0,3.6
2023-07-20T01:00,26.7,13.9,1014.9,260.0,3.1
2023-07-20T02:00,26.1,14.4,1014.7,250.0,2.1
2023-07-20T03:00,25.0,14.4,1015.0,200.0,1.5
2023-07-20T04:00,23.9,14.4,1014.8,220.0,1.5
2023-07-20T05:00,23.3,15.0,1014.2,200.0,1.5
2023-07-20T06:00,22.2,15.0,1014.4,220.0,2.1
2023-07-20T07:00,22.2,15.6,1014.0,220.0,3.1
2023-07-20T08:00,22.2,15.6,1013.7,220.0,2.1
2023-07-20T09:00,22.2,16.1,1013.5,220.0,1.5
2023-07-20T10:00,22.2,16.1,1013.4,220.0,2.6
2023-07-20T11:00,22.2,16.7,1013.2,220.0,2.6
2023-07-20T12:00,22.8,18.3,1012.8,220.0,3.1
2023-07-20T13:00,24.4,20.0,1012.3,220.0,3.6
2023-07-20T14:00,26.1,20.6,1011.7,230.0,5.7
2023-07-20T15:00,27.8,20.6,1010.9,230.0,7.2
2023-07-20T16:00,28.3,21.1,1011.3,240.0,8.2
2023-07-20T17:00,29.4,20.6,1010.7,260.0,6.2
2023-07-20T18:00,30.6,16.7,1010.6,290.0,6.7
2023-07-20T19:00,30.0,15.0,1010.2,280.0,7.7
2023-07-20T20:00,30.0,15.6,1010.2,300.0,7.7
2023-07-20T21:00,30.0,15.0,1010.2,300.0,6.7
2023-07-20T22:00,29.4,14.4,1010.1,320.0,8.2
2023-07-20T23:00,28.3,13.9,1010.4,320.0,7.7
2023-07-21T00:00,27.8,14.4,1010.9,330.0,5.7
2023-07-21T01:00,25.6,13.3,1011.7,320.0,5.7
2023-07-21T02:00,24.4,13.3,1012.7,310.0,5.1
2023-07-21T03:00,23.3,13.9,1013.3,320.0,4.1
2023-07-21T04:00,22.8,14.4,1013.8,280.0,2.6
2023-07-21T05:00,21.1,14.4,1013.9,350.0,4.1
2023-07-21T06:00,20.0,14.4,1014.1,350.0,2.6
2023-07-21T07:00,20.0,15.0,1014.1,360.0,2.6
2023-07-21T08:00,20.0,15.6,1014.4,320.0,1.5
2023-07-21T09:00,19.4,15.0,1014.2,340.0,3.1
2023-07-21T10:00,18.9,15.0,1014.6,330.0,3.1
2023-07-21T11:00,17.8,15.0,1014.8,350.0,3.6
2023-07-21T12:00,19.4,15.6,1015.3,350.0,3.6
2023-07-21T13:00,20.6,16.1,1016.1,360.0,4.6
2023-07-21T14:00,21.1,16.1,1016.3,10.0,4.1
2023-07-21T15:00,22.2,15.6,1016.7,40.0,3.1
2023-07-21T16:00,22.8,15.6,1016.7,10.0,2.6
2023-07-21T17:00,23.9,15.6,1016.4,340.0,2.1
2023-07-21T18:00,25.6,14.4,1016.0,0.0,0.0
2023-07-21T19:00,26.1,13.9,1016.0,30.0,2.6
2023-07-21T20:00,27.2,13.9,1016.0,360.0,3.1
2023-07-21T21:00,27.2,12.8,1015.2,20.0,4.6
2023-07-21T22:00,27.2,12.2,1015.1,40.0,4.6
2023-07-21T23:00,26.7,11.1,1014.7,50.0,5.1
2023-07-22T00:00,26.1,11.1,1014.1,100.0,3.1
2023-07-22T01:00,23.9,11.7,1014.2,100.0,3.6
2023-07-22T02:00,22.8,11.7,1014.2,100.0,2.6
2023-07-22T03:00,22.8,11.7,1014.3,130.0,1.5
2023-07-22T04:00,21.7,12.8,1014.5,230.0,1.5
2023-07-22T05:00,21.7,12.2,1014.5,0.0,0.0
2023-07-22T06:00,20.6,12.8,1014.2,240.0,2.1
2023-07-22T07:00,19.4,12.8,1013.9,230.0,1.5
2023-07-22T08:00,19.4,12.8,1013.5,210.0,1.5
2023-07-22T09:00,18.9,12.8,1013.3,0.0,0.0
2023-07-22T10:00,18.3,13.3,1013.5,210.0,1.5
2023-07-22T11:00,18.3,13.9,1013.9,0.0,0.0
2023-07-22T12:00,19.4,14.4,1013.9,250.0,1.5
2023-07-22T13:00,21.7,15.0,1014.0,250.0,2.6
2023-07-22T14:00,23.9,15.0,1014.1,270.0,2.6
2023-07-22T15:00,26.1,14.4,1013.6,270.0,4.1
2023-07-22T16:00,27.2,15.0,1013.4,270.0,3.6
2023-07-22T17:00,27.2,14.4,1013.1,220.0,4.1
2023-07-22T18:00,28.9,13.9,1012.5,230.0,4.1
2023-07-22T19:00,28.9,12.8,1012.2,250.0,3.6
2023-07-22T20:00,28.9,12.8,1011.7,270.0,5.1
2023-07-22T21:00,29.4,13.9,1011.3,250.0,6.2
2023-07-22T22:00,26.1,14.4,1011.5,290.0,5.7
2023-07-22T23:00,24.4,13.3,1011.8,280.0,4.6
2023-07-23T00:00,22.8,13.3,1012.8,300.0,4.6
2023-07-23T01:00,20.0,15.0,,220.0,5.7
2023-07-23T02:00,20.0,14.4,1011.4,210.0,4.1
2023-07-23T03:00,21.1,14.4,1011.2,210.0,4.1
2023-07-23T04:00,21.1,15.0,1011.4,220.0,3.1
2023-07-23T05:00,21.1,16.1,1011.5,,1.5
2023-07-23T06:00,18.9,15.6,1013.0,310.0,7.2
2023-07-23T07:00,17.8,16.1,1011.5,170.0,2.6
2023-07-23T08:00,17.8,16.1,1010.8,180.0,3.1
2023-07-23T09:00,18.3,16.7,1011.1,260.0,2.1
2023-07-23T10:00,18.3,17.2,1011.4,250.0,1.5
2023-07-23T11:00,17.8,16.7,1012.3,260.0,1.5
2023-07-23T12:00,17.8,16.7,1012.7,0.0,0.0
2023-07-23T13:00,18.9,17.2,1013.1,270.0,2.1
2023-07-23T14:00,20.6,17.2,1013.4,310.0,2.6
2023-07-23T15:00,23.3,17.2,1013.4,300.0,3.1
2023-07-23T16:00,24.4,16.7,1013.4,240.0,3.1
2023-07-23T17:00,25.6,16.7,1013.3,270.0,2.6
2023-07-23T18:00,26.7,16.7,1012.9,240.0,3.6
2023-07-23T19:00,27.8,16.1,1012.8,290.0,3.1
2023-07-23T20:00,28.3,15.0,1012.7,300.0,3.6
2023-07-23T21:00,27.2,16.1,1012.4,310.0,3.6
2023-07-23T22:00,27.8,16.1,1012.4,270.0,4.1
2023-07-23T23:00,28.3,15.6,1012.4,280.0,3.1
2023-07-24T00:00,27.8,15.6,1012.7,280.0,2.6
2023-07-24T01:00,26.7,15.6,1013.2,290.0,1.5
2023-07-24T02:00,25.6,16.7,1013.5,260.0,1.5
2023-07-24T03:00,24.4,16.7,1014.4,260.0,2.1
2023-07-24T04:00,23.9,16.7,1014.5,0.0,0.0
2023-07-24T05:00,23.3,16.7,1014.7,0.0,0.0
2023-07-24T06:00,22.2,16.7,1014.8,230.0,2.1
2023-07-24T07:00,21.7,16.7,1014.5,250.0,1.5
2023-07-24T08:00,21.7,16.7,1014.3,0.0,0.0
2023-07-24T09:00,21.1,16.7,1014.5,0.0,0.0
2023-07-24T10:00,20.6,17.2,1014.9,260.0,1.5
2023-07-24T11:00,20.6,17.2,1015.4,260.0,1.5
2023-07-24T12:00,21.7,17.2,1015.7,0.0,0.0
2023-07-24T13:00,23.9,17.8,1016.0,0.0,0.0
2023-07-24T14:00,26.1,18.3,1016.4,0.0,0.0
2023-07-24T15:00,27.8,17.2,1016.6,0.0,0.0
2023-07-24T16:00,28.3,16.7,1016.6,320.0,2.1
2023-07-24T17:00,28.9,16.1,1016.9,310.0,2.1
2023-07-24T18:00,28.9,15.6,1016.6,310.0,2.6
2023-07-24T19:00,30.6,15.6,1016.4,330.0,2.6
2023-07-24T20:00,30.6,14.4,1016.3,260.0,2.6
2023-07-24T21:00,30.6,16.1,1016.0,310.0,2.1
2023-07-24T22:00,29.4,17.2,1016.0,60.0,4.1
2023-07-24T23:00,28.3,16.7,1016.3,100.0,4.1
2023-07-25T00:00,27.8,15.6,1016.3,110.0,3.6
2023-07-25T01:00,26.7,15.6,1016.5,90.0,2.6
2023-07-25T02:00,25.0,15.6,1016.8,110.0,2.6
2023-07-25T03:00,23.9,15.6,1017.5,130.0,2.6
2023-07-25T04:00,23.9,16.1,1017.4,150.0,2.1
2023-07-25T05:00,23.9,16.7,1017.8,0.0,0.0
2023-07-25T06:00,22.8,16.7,1017.9,0.0,0.0
2023-07-25T07:00,22.2,16.7,1017.9,0.0,0.0
2023-07-25T08:00,21.7,16.7,1017.8,210.0,1.5
2023-07-25T09:00,21.7,16.7,1017.6,0.0,0.0
2023-07-25T10:00,21.1,16.7,1017.9,0.0,0.0
2023-07-25T11:00,21.1,16.7,1018.1,180.0,2.1
2023-07-25T12:00,21.7,16.7,1018.2,220.0,2.1
2023-07-25T13:00,23.9,17.8,1018.6,200.0,2.1
2023-07-25T14:00,26.1,17.2,1018.4,210.0,3.1
2023-07-25T15:00,27.8,17.8,1018.5,230.0,3.6
2023-07-25T16:00,28.9,18.3,1018.4,190.0,3.1
2023-07-25T17:00,30.0,17.8,1018.0,230.0,3.1
2023-07-25T18:00,31.1,17.2,1017.1,200.0,3.6
2023-07-25T19:00,31.7,17.2,1016.8,170.0,3.1
2023-07-25T20:00,32.2,17.8,1016.4,210.0,3.1
2023-07-25T21:00,32.2,16.7,1015.8,210.0,3.6
2023-07-25T22:00,31.7,17.8,1015.5,190.0,3.6
2023-07-25T23:00,31.1,18.9,1015.0,180.0,6.2
2023-07-26T00:00,30.6,18.9,1015.0,210.0,5.1
2023-07-26T01:00,29.4,18.9,1015.4,210.0,4.6
2023-07-26T02:00,28.3,18.9,1015.5,170.0,3.1
2023-07-26T03:00,27.2,18.9,1015.2,150.0,3.1
2023-07-26T04:00,26.7,18.9,1014.4,150.0,3.6
2023-07-26T05:00,26.1,19.4,1013.9,140.0,3.6
2023-07-26T06:00,26.1,19.4,1013.3,150.0,4.6
2023-07-26T07:00,26.7,19.4,1013.2,180.0,3.1
2023-07-26T08:00,25.6,20.0,1012.6,170.0,3.6
2023-07-26T09:00,25.6,20.0,1011.8,160.0,3.6
2023-07-26T10:00,25.0,20.0,1011.2,170.0,5.1
2023-07-26T11:00,24.4,20.6,1010.6,170.0,4.1
2023-07-26T12:00,25.0,21.7,1010.3,170.0,5.7
2023-07-26T13:00,26.1,21.7,1009.5,170.0,5.1
2023-07-26T14:00,26.7,22.2,1010.3,210.0,4.1
2023-07-26T15:00,22.2,19.4,,320.0,3.6
2023-07-26T16:00,22.2,20.6,1007.9,120.0,5.1
2023-07-26T17:00,26.1,23.9,1008.8,,1.5
2023-07-26T18:00,28.3,24.4,1008.9,0.0,0.0
2023-07-26T19:00,30.6,24.4,1007.5,190.0,4.6
2023-07-26T20:00,30.6,23.9,1007.0,230.0,4.1
2023-07-26T21:00,31.1,23.9,1006.4,210.0,3.6
2023-07-26T22:00,31.1,23.9,1006.7,270.0,4.6
2023-07-26T23:00,31.7,23.9,1006.7,250.0,3.6
2023-07-27T00:00,31.1,23.9,1006.9,280.0,3.6
2023-07-27T01:00,29.4,25.0,1007.7,340.0,4.1
2023-07-27T02:00,28.9,23.3,1008.5,320.0,3.1
2023-07-27T03:00,26.7,21.7,1009.5,350.0,3.6
2023-07-27T04:00,26.1,21.1,1010.3,350.0,2.1
2023-07-27T05:00,25.6,21.1,1010.7,220.0,1.5
2023-07-27T06:00,25.0,21.1,1011.1,0.0,0.0
2023-07-27T07:00,24.4,21.1,1011.1,0.0,0.0
2023-07-27T08:00,23.9,21.1,1011.2,230.0,1.5
2023-07-27T09:00,23.3,20.6,1011.3,0.0,0.0
2023-07-27T10:00,23.3,20.6,1011.7,0.0,0.0
2023-07-27T11:00,22.2,20.6,1012.4,350.0,2.1
2023-07-27T12:00,24.4,21.1,1013.0,0.0,0.0
2023-07-27T13:00,26.7,21.7,1013.6,0.0,0.0
2023-07-27T14:00,28.3,21.7,1013.7,0.0,0.0
2023-07-27T15:00,29.4,22.2,1014.0,,1.5
2023-07-27T16:00,30.6,21.7,1014.3,0.0,0.0
2023-07-27T17:00,32.2,22.2,1014.3,0.0,0.0
2023-07-27T18:00,31.7,22.8,1014.2,70.0,3.6
2023-07-27T19:00,31.7,22.2,1014.1,100.0,4.6
2023-07-27T20:00,32.2,22.2,1013.9,100.0,3.1
2023-07-27T21:00,32.8,22.2,1013.8,120.0,3.6
2023-07-27T22:00,32.8,22.2,1013.4,140.0,3.6
2023-07-27T23:00,33.3,22.2,1012.4,160.0,3.6
2023-07-28T00:00,32.2,21.7,1012.2,150.0,4.6
2023-07-28T01:00,32.2,20.6,1012.5,190.0,2.1
2023-07-28T02:00,31.1,21.1,1013.0,180.0,1.5
2023-07-28T03:00,29.4,21.7,1013.3,130.0,2.6
2023-07-28T04:00,28.3,20.6,1013.0,150.0,2.1
2023-07-28T05:00,27.8,20.6,1013.6,0.0,0.0
2023-07-28T06:00,28.3,20.6,1013.1,170.0,2.1
2023-07-28T07:00,28.9,22.2,1012.5,190.0,2.6
2023-07-28T08:00,27.8,23.3,1011.5,120.0,2.6
2023-07-28T09:00,25.6,20.6,1014.9,10.0,6.7
2023-07-28T10:00,23.3,20.6,1015.0,20.0,4.6
2023-07-28T11:00,22.8,21.1,1016.9,280.0,3.1
2023-07-28T12:00,22.8,21.1,1012.3,90.0,6.2
2023-07-28T13:00,22.8,21.7,1013.6,150.0,3.6
2023-07-28T14:00,25.0,22.8,1013.2,160.0,4.6
2023-07-28T15:00,27.2,22.2,1013.5,170.0,4.1
2023-07-28T16:00,28.3,21.7,1014.1,200.0,5.1
2023-07-28T17:00,30.0,22.8,1013.8,200.0,4.1
2023-07-28T18:00,31.7,22.8,1013.2,230.0,5.7
2023-07-28T19:00,32.2,23.3,1012.6,230.0,4.1
2023-07-28T20:00,32.8,23.9,1012.2,230.0,4.1
2023-07-28T21:00,33.3,24.4,1012.0,210.0,3.6
2023-07-28T22:00,33.3,25.0,1012.0,250.0,2.1
2023-07-28T23:00,31.1,23.9,1012.4,30.0,6.2
2023-07-29T00:00,30.6,23.9,1012.3,40.0,5.1
2023-07-29T01:00,28.3,22.8,1011.1,60.0,3.6
2023-07-29T02:00,26.7,23.9,1010.5,220.0,2.1
2023-07-29T03:00,24.4,21.7,1010.7,10.0,2.1
2023-07-29T04:00,21.7,20.0,1013.3,310.0,12.9
2023-07-29T05:00,22.2,20.6,1015.6,300.0,6.7
2023-07-29T06:00,21.7,19.4,1012.3,330.0,4.1
2023-07-29T07:00,21.7,20.0,1012.5,360.0,7.2
2023-07-29T08:00,21.1,19.4,1013.4,320.0,3.6
2023-07-29T09:00,21.1,19.4,1013.7,280.0,1.5
2023-07-29T10:00,20.6,19.4,1014.5,260.0,2.1
2023-07-29T11:00,21.1,19.4,1014.6,300.0,3.6
2023-07-29T12:00,21.7,20.0,1015.1,340.0,4.6
2023-07-29T13:00,22.2,20.0,1015.5,350.0,4.6
2023-07-29T14:00,23.3,19.4,1016.3,340.0,3.6
2023-07-29T15:00,24.4,19.4,1016.8,360.0,5.1
2023-07-29T16:00,25.0,19.4,1017.2,50.0,4.1
2023-07-29T17:00,26.1,20.0,1017.3,350.0,2.1
2023-07-29T18:00,26.7,19.4,1017.3,360.0,3.6
2023-07-29T19:00,27.2,16.7,1017.6,70.0,5.1
2023-07-29T20:00,27.8,15.6,1018.1,30.0,4.1
2023-07-29T21:00,27.8,15.0,1017.6,30.0,4.1
2023-07-29T22:00,27.8,14.4,1017.4,50.0,4.6
2023-07-29T23:00,27.2,13.3,1017.2,30.0,4.6
2023-07-30T00:00,26.1,12.8,1017.1,50.0,4.6
2023-07-30T01:00,25.0,13.3,1016.6,60.0,3.1
2023-07-30T02:00,21.7,12.8,1017.0,90.0,2.1
2023-07-30T03:00,22.2,12.2,1017.5,100.0,2.6
2023-07-30T04:00,21.7,13.9,1017.5,0.0,0.0
2023-07-30T05:00,21.1,15.0,1017.7,280.0,1.5
2023-07-30T06:00,20.6,14.4,1017.6,240.0,2.1
2023-07-30T07:00,20.6,14.4,1017.5,0.0,0.0
2023-07-30T08:00,20.6,14.4,1017.5,270.0,2.1
2023-07-30T09:00,20.6,15.0,1017.3,260.0,2.6
2023-07-30T10:00,20.6,15.6,1017.3,240.0,1.5
2023-07-30T11:00,20.6,15.6,1017.5,0.0,0.0
2023-07-30T12:00,21.1,16.1,1017.8,330.0,1.5
2023-07-30T13:00,22.8,17.2,1018.3,340.0,2.6
2023-07-30T14:00,23.9,18.3,1018.7,10.0,3.6
2023-07-30T15:00,24.4,18.9,1018.6,20.0,4.1
2023-07-30T16:00,25.6,18.3,1018.9,20.0,6.7
2023-07-30T17:00,25.6,17.8,1018.9,30.0,5.7
2023-07-30T18:00,25.6,17.2,1018.7,60.0,6.7
2023-07-30T19:00,25.6,16.1,1018.8,30.0,4.6
2023-07-30T20:00,26.1,16.1,1018.8,50.0,5.1
2023-07-30T21:00,25.6,15.0,1018.5,60.0,3.1
2023-07-30T22:00,25.6,14.4,1018.5,20.0,5.1
2023-07-30T23:00,25.0,13.3,1018.6,30.0,5.7
2023-07-31T00:00,24.4,12.8,1018.3,50.0,3.6
2023-07-31T01:00,23.3,12.2,1018.3,110.0,2.6
2023-07-31T02:00,22.2,11.7,1018.6,120.0,2.6
2023-07-31T03:00,21.7,11.1,1018.5,120.0,2.1
2023-07-31T04:00,21.7,11.7,1018.4,140.0,1.5
2023-07-31T05:00,20.6,12.8,1018.6,220.0,1.5
2023-07-31T06:00,19.4,12.8,1018.9,250.0,2.1
2023-07-31T07:00,19.4,12.8,1018.6,260.0,1.5
2023-07-31T08:00,18.9,13.3,1018.8,0.0,0.0
2023-07-31T09:00,17.8,13.3,1019.3,0.0,0.0
2023-07-31T10:00,18.9,13.9,1019.7,0.0,0.0
2023-07-31T11:00,18.3,13.9,1019.6,0.0,0.0
2023-07-31T12:00,19.4,15.6,1020.1,310.0,1.5
2023-07-31T13:00,21.7,14.4,1020.7,280.0,2.6
2023-07-31T14:00,23.3,13.9,1021.2,260.0,3.1
2023-07-31T15:00,25.0,13.9,1021.3,290.0,2.6
2023-07-31T16:00,25.6,13.3,1020.7,,2.1
2023-07-31T17:00,26.1,13.9,1021.0,300.0,1.5
2023-07-31T18:00,26.7,13.9,1020.7,330.0,3.1
2023-07-31T19:00,26.7,14.4,1020.2,360.0,3.1
2023-07-31T20:00,27.2,15.6,1019.9,110.0,3.1
2023-07-31T21:00,26.1,14.4,1019.9,70.0,2.6
2023-07-31T22:00,26.7,14.4,1019.5,90.0,2.6
2023-07-31T23:00,26.7,13.9,1019.3,70.0,4.1
2023-08-01T00:00,25.6,13.9,1019.1,80.0,4.1
2023-08-01T01:00,24.4,13.3,1019.7,90.0,3.1
2023-08-01T02:00,23.3,13.3,1020.3,100.0,3.1
2023-08-01T03:00,23.3,13.3,1020.9,120.0,2.1
2023-08-01T04:00,22.8,13.9,1020.9,140.0,2.6
2023-08-01T05:00,22.2,13.9,1020.8,130.0,2.1
2023-08-01T06:00,21.7,14.4,1020.7,0.0,0.0
2023-08-01T07:00,21.7,14.4,1020.7,0.0,0.0
2023-08-01T08:00,21.7,13.9,1021.0,130.0,2.1
2023-08-01T09:00,21.1,13.9,1021.0,160.0,2.1
2023-08-01T10:00,21.1,14.4,1021.3,170.0,1.5
2023-08-01T11:00,20.6,15.0,1021.4,150.0,1.5
2023-08-01T12:00,21.1,15.6,1021.5,180.0,1.5
2023-08-01T13:00,22.2,15.6,1022.1,210.0,2.6
2023-08-01T14:00,24.4,16.1,1022.2,210.0,3.1
2023-08-01T15:00,25.6,15.0,1022.4,230.0,4.1
2023-08-01T16:00,26.1,15.6,1022.4,210.0,4.1
2023-08-01T17:00,26.1,15.6,1022.1,220.0,4.6
2023-08-01T18:00,27.2,16.7,1021.7,210.0,3.1
2023-08-01T19:00,28.9,17.2,1020.7,220.0,5.7
2023-08-01T20:00,29.4,17.2,1020.3,240.0,4.6
2023-08-01T21:00,28.9,17.2,1019.8,190.0,3.1
2023-08-01T22:00,29.4,16.7,1019.3,210.0,3.6
2023-08-01T23:00,28.9,17.2,1019.1,220.0,4.1
2023-08-02T00:00,27.8,17.2,1019.3,220.0,5.1
2023-08-02T01:00,27.2,16.7,1019.3,220.0,2.6
2023-08-02T02:00,26.1,16.7,1019.6,220.0,2.1
2023-08-02T03:00,25.6,16.7,1020.3,200.0,3.6
2023-08-02T04:00,24.4,16.7,1020.5,190.0,3.1
2023-08-02T05:00,23.9,16.1,1020.0,190.0,3.6
2023-08-02T06:00,23.3,15.0,1019.8,190.0,3.1
2023-08-02T07:00,22.8,15.0,1019.8,200.0,3.1
2023-08-02T08:00,22.2,15.0,1019.3,190.0,2.6
2023-08-02T09:00,21.1,15.0,1018.6,150.0,1.5
2023-08-02T10:00,20.6,15.0,1018.8,180.0,3.6
2023-08-02T11:00,20.6,15.0,1019.5,170.0,2.1
2023-08-02T12:00,21.7,15.6,1019.2,190.0,3.1
2023-08-02T13:00,23.3,16.1,1019.0,190.0,3.6
2023-08-02T14:00,25.0,16.1,1019.1,190.0,5.1
2023-08-02T15:00,26.1,16.1,1019.5,200.0,5.7
2023-08-02T16:00,27.2,15.6,1019.3,200.0,5.1
2023-08-02T17:00,27.8,15.6,1018.7,220.0,5.1
2023-08-02T18:00,27.2,16.1,1018.0,240.0,4.1
2023-08-02T19:00,27.8,16.7,1017.1,200.0,5.7
2023-08-02T20:00,28.9,16.7,1016.6,150.0,2.6
2023-08-02T21:00,28.9,16.7,1016.2,220.0,3.1
2023-08-02T22:00,28.3,16.7,1016.0,170.0,3.6
2023-08-02T23:00,28.3,16.7,1016.1,190.0,4.1
2023-08-03T00:00,27.8,17.2,1016.0,190.0,4.1
2023-08-03T01:00,26.7,17.2,1015.9,200.0,4.6
2023-08-03T02:00,26.1,16.7,1016.2,200.0,3.6
2023-08-03T03:00,25.0,17.2,1016.5,230.0,2.6
2023-08-03T04:00,23.9,17.8,1015.9,220.0,1.5
2023-08-03T05:00,23.3,17.8,1015.8,0.0,0.0
2023-08-03T06:00,22.8,17.8,1015.8,0.0,0.0
2023-08-03T07:00,21.7,17.8,1015.5,220.0,1.5
2023-08-03T08:00,21.1,18.3,1015.1,0.0,0.0
2023-08-03T09:00,21.1,18.3,1014.8,0.0,0.0
2023-08-03T10:00,20.0,17.8,1015.2,0.0,0.0
2023-08-03T11:00,20.0,17.8,1014.6,220.0,2.6
2023-08-03T12:00,20.6,18.9,1015.2,240.0,1.5
2023-08-03T13:00,22.2,19.4,1015.6,0.0,0.0
2023-08-03T14:00,23.9,18.9,1015.4,0.0,0.0
2023-08-03T15:00,26.1,18.9,1015.4,110.0,1.5
2023-08-03T16:00,26.7,18.3,1015.4,290.0,1.5
2023-08-03T17:00,28.3,17.8,1015.3,,1.5
2023-08-03T18:00,28.9,18.3,1014.6,180.0,2.6
2023-08-03T19:00,31.1,17.2,1014.2,30.0,1.5
2023-08-03T20:00,30.0,17.8,1013.8,240.0,3.1
2023-08-03T21:00,31.1,17.8,1012.9,,2.1
2023-08-03T22:00,31.1,17.8,1012.8,,2.1
2023-08-03T23:00,30.6,19.4,1012.6,260.0,4.6
2023-08-04T00:00,29.4,19.4,1012.3,250.0,3.6
2023-08-04T01:00,27.8,20.0,1012.9,260.0,3.6
2023-08-04T02:00,26.7,20.0,1014.1,270.0,2.6
2023-08-04T03:00,26.1,20.0,1013.8,250.0,2.1
2023-08-04T04:00,25.0,20.0,1014.1,0.0,0.0
2023-08-04T05:00,25.0,19.4,1014.1,330.0,1.5
2023-08-04T06:00,23.9,19.4,1013.7,270.0,2.6
2023-08-04T07:00,23.9,19.4,1013.5,280.0,2.6
2023-08-04T08:00,23.3,19.4,1013.2,260.0,2.1
2023-08-04T09:00,22.8,19.4,1013.1,0.0,0.0
2023-08-04T10:00,22.8,20.0,1013.2,20.0,3.1
2023-08-04T11:00,22.8,20.0,1013.4,20.0,2.6
2023-08-04T12:00,23.3,20.6,1013.6,30.0,2.1
2023-08-04T13:00,25.0,20.6,1014.5,80.0,3.6
2023-08-04T14:00,26.1,20.6,1015.1,90.0,2.6
2023-08-04T15:00,27.2,20.6,1015.2,80.0,3.6
2023-08-04T16:00,28.3,17.2,1016.0,70.0,3.1
2023-08-04T17:00,28.9,17.8,1016.2,60.0,4.1
2023-08-04T18:00,29.4,17.2,1015.8,60.0,5.7
2023-08-04T19:00,29.4,15.6,1015.7,80.0,5.1
2023-08-04T20:00,28.9,15.6,1015.4,40.0,7.2
2023-08-04T21:00,28.3,15.0,1015.4,40.0,6.2
2023-08-04T22:00,28.3,14.4,1015.8,30.0,5.1
2023-08-04T23:00,27.2,14.4,1015.2,50.0,6.2
2023-08-05T00:00,25.6,14.4,1015.0,40.0,7.2
2023-08-05T01:00,24.4,16.1,1015.6,20.0,5.7
2023-08-05T02:00,23.3,17.8,1015.8,20.0,5.7
2023-08-05T03:00,23.3,18.3,1016.1,30.0,4.6
2023-08-05T04:00,22.8,18.3,1016.2,50.0,3.6
2023-08-05T05:00,22.8,18.9,1016.3,60.0,3.1
2023-08-05T06:00,22.2,18.9,1015.9,50.0,4.6
2023-08-05T07:00,21.7,18.3,1015.8,60.0,4.1
